Driver,Time,LapNumber,LapTime,Position,PitInTime,PitOutTime,dID,rID,Speed
VET,7196.878,36.0,0 days 00:01:37.375000,11.0,7196.384,,140,1054,97.375
VET,7471.138,38.0,0 days 00:01:54.178000,19.0,,7379.933,140,1054,114.178
MSC,3849.92,1.0,0 days 00:01:48.030000,15.0,,,193,1054,108.03
MSC,7566.215,39.0,0 days 00:01:36.933000,19.0,7565.647,,193,1054,96.933
MSC,7682.669,40.0,0 days 00:01:56.454000,19.0,,7589.591,193,1054,116.454
MAZ,3852.138,1.0,0 days 00:01:50.248000,19.0,,,192,1054,110.248
MAZ,7181.204,35.0,0 days 00:01:38.733000,20.0,7180.679,,192,1054,98.733
MAZ,7297.684,36.0,0 days 00:01:56.480000,20.0,,7204.495,192,1054,116.48
VER,3861.864,1.0,0 days 00:01:42.612000,2.0,,,174,1055,102.612
VER,4776.273,10.0,0 days 00:01:41.710000,2.0,4775.398,,174,1055,101.71
VER,4895.124,11.0,0 days 00:01:58.851000,4.0,,4799.114,174,1055,118.851
VER,6719.491,29.0,0 days 00:01:41.165000,1.0,6718.67,,174,1055,101.165
VER,6839.203,30.0,0 days 00:01:59.712000,2.0,,6742.643,174,1055,119.712
VER,9435.804,56.0,0 days 00:01:39.668000,1.0,,,174,1055,99.668
HAM,3860.71,1.0,0 days 00:01:41.458000,1.0,,,136,1055,101.458
HAM,5081.439,13.0,0 days 00:01:42.177000,1.0,5080.521,,136,1055,102.177
HAM,5202.822,14.0,0 days 00:02:01.383000,2.0,,5105.009,136,1055,121.383
HAM,7529.932,37.0,0 days 00:01:41.436000,1.0,7529.074,,136,1055,101.436
HAM,7649.949,38.0,0 days 00:02:00.017000,2.0,,7552.679,136,1055,120.017
HAM,9437.137,56.0,0 days 00:01:40.122000,2.0,,,136,1055,100.122
PER,3863.373,1.0,0 days 00:01:44.121000,3.0,,,156,1055,104.121
PER,4985.645,12.0,0 days 00:01:43.229000,2.0,4984.776,,156,1055,103.229
PER,5107.018,13.0,0 days 00:02:01.373000,3.0,,5009.777,156,1055,121.373
PER,6841.956,30.0,0 days 00:01:44.262000,3.0,6841.037,,156,1055,104.262
PER,6961.987,31.0,0 days 00:02:00.031000,4.0,,6864.644,156,1055,120.031
PER,9478.027,56.0,0 days 00:01:41.338000,3.0,,,156,1055,101.338
LEC,3864.947,1.0,0 days 00:01:45.695000,4.0,,,184,1055,105.695
LEC,4995.074,12.0,0 days 00:01:42.831000,3.0,4995.131,,184,1055,102.831
LEC,5115.806,13.0,0 days 00:02:00.732000,4.0,,5019.242,184,1055,120.732
LEC,7053.702,32.0,0 days 00:01:42.603000,3.0,7052.817,,184,1055,102.603
LEC,7173.269,33.0,0 days 00:01:59.567000,4.0,,7076.628,184,1055,119.567
LEC,9488.05,56.0,0 days 00:01:43.442000,4.0,,,184,1055,103.442
RIC,3866.071,1.0,0 days 00:01:46.819000,5.0,,,157,1055,106.819
RIC,4897.657,11.0,0 days 00:01:43.576000,5.0,4896.751,,157,1055,103.576
RIC,5019.134,12.0,0 days 00:02:01.477000,7.0,,4920.962,157,1055,121.477
RIC,6863.555,30.0,0 days 00:01:41.874000,5.0,6862.658,,157,1055,101.874
RIC,6984.714,31.0,0 days 00:02:01.159000,6.0,,6886.761,157,1055,121.159
RIC,9512.658,56.0,0 days 00:01:42.001000,5.0,,,157,1055,102.001
BOT,3868.324,1.0,0 days 00:01:49.072000,9.0,,,161,1055,109.072
BOT,5323.826,15.0,0 days 00:01:42.902000,5.0,5322.869,,161,1055,102.902
BOT,5446.533,16.0,0 days 00:02:02.707000,11.0,,5347.41,161,1055,122.707
BOT,7276.876,34.0,0 days 00:01:41.145000,5.0,7275.926,,161,1055,101.145
BOT,7397.859,35.0,0 days 00:02:00.983000,7.0,,7299.558,161,1055,120.983
BOT,9515.932,56.0,0 days 00:01:40.805000,6.0,,,161,1055,100.805
SAI,3866.826,1.0,0 days 00:01:47.574000,6.0,,,173,1055,107.574
SAI,4900.923,11.0,0 days 00:01:42.767000,6.0,4900.071,,173,1055,102.767
SAI,5021.918,12.0,0 days 00:02:00.995000,8.0,,4923.454,173,1055,120.995
SAI,6763.504,29.0,0 days 00:01:42.079000,6.0,6762.612,,173,1055,102.079
SAI,6886.95,30.0,0 days 00:02:03.446000,8.0,,6789.492,173,1055,123.446
SAI,9519.349,56.0,0 days 00:01:42.450000,7.0,,,173,1055,102.45
NOR,3867.617,1.0,0 days 00:01:48.365000,7.0,,,187,1055,108.365
NOR,4800.871,10.0,0 days 00:01:43.368000,7.0,4799.956,,187,1055,103.368
NOR,4921.557,11.0,0 days 00:02:00.686000,11.0,,4824.358,187,1055,120.686
NOR,6871.229,30.0,0 days 00:01:43.499000,6.0,6870.334,,187,1055,103.499
NOR,6995.073,31.0,0 days 00:02:03.844000,8.0,,6895.86,187,1055,123.844
NOR,9520.199,56.0,0 days 00:01:42.300000,8.0,,,187,1055,102.3
TSU,3868.06,1.0,0 days 00:01:48.808000,8.0,,,194,1055,108.808
TSU,4702.959,9.0,0 days 00:01:44.391000,8.0,4702.001,,194,1055,104.391
TSU,4825.858,10.0,0 days 00:02:02.899000,14.0,,4725.889,194,1055,122.899
TSU,7103.478,32.0,0 days 00:01:44.153000,9.0,7102.593,,194,1055,104.153
TSU,7227.707,33.0,0 days 00:02:04.229000,11.0,,7126.047,194,1055,124.229
VET,3872.04,1.0,0 days 00:01:52.788000,15.0,,,140,1055,112.788
VET,5544.258,17.0,0 days 00:01:44.163000,8.0,5543.31,,140,1055,104.163
VET,5668.085,18.0,0 days 00:02:03.827000,15.0,,5568.324,140,1055,123.827
VET,7729.555,38.0,0 days 00:01:43.198000,9.0,7728.662,,140,1055,103.198
VET,7851.921,39.0,0 days 00:02:02.366000,13.0,,7752.538,140,1055,122.366
GIO,3869.692,1.0,0 days 00:01:50.440000,11.0,,,181,1055,110.44
GIO,4603.577,8.0,0 days 00:01:44.455000,11.0,4602.68,,181,1055,104.455
GIO,4725.779,9.0,0 days 00:02:02.202000,16.0,,4626.675,181,1055,122.202
GIO,6492.277,26.0,0 days 00:01:44.481000,12.0,6491.381,,181,1055,104.481
GIO,6623.274,27.0,0 days 00:02:10.997000,15.0,,6514.871,181,1055,130.997
STR,3874.155,1.0,0 days 00:01:54.903000,18.0,,,183,1055,114.903
STR,5653.398,18.0,0 days 00:01:46.355000,10.0,5652.489,,183,1055,106.355
STR,5775.64,19.0,0 days 00:02:02.242000,15.0,,5676.307,183,1055,122.242
STR,7331.786,34.0,0 days 00:01:44.675000,12.0,7330.879,,183,1055,104.675
STR,7451.863,35.0,0 days 00:02:00.077000,14.0,,7354.352,183,1055,120.077
RAI,3870.298,1.0,0 days 00:01:51.046000,12.0,,,107,1055,111.046
RAI,5017.902,12.0,0 days 00:01:43.712000,6.0,5017.014,,107,1055,103.712
RAI,5140.327,13.0,0 days 00:02:02.425000,15.0,,5041.195,107,1055,122.425
RAI,7002.961,31.0,0 days 00:01:43.887000,10.0,7002.091,,107,1055,103.887
RAI,7125.807,32.0,0 days 00:02:02.846000,12.0,,7026.153,107,1055,122.846
RUS,3871.838,1.0,0 days 00:01:52.586000,14.0,,,188,1055,112.586
RUS,4711.849,9.0,0 days 00:01:45.120000,13.0,4710.981,,188,1055,105.12
RUS,4832.81,10.0,0 days 00:02:00.961000,17.0,,4734.518,188,1055,120.961
RUS,7026.626,31.0,0 days 00:01:46.447000,13.0,7025.738,,188,1055,106.447
RUS,7148.97,32.0,0 days 00:02:02.344000,15.0,,7052.056,188,1055,122.344
LAT,3874.667,1.0,0 days 00:01:55.415000,19.0,,,191,1055,115.415
LAT,4298.684,5.0,0 days 00:01:45.267000,18.0,4297.841,,191,1055,105.267
LAT,4429.633,6.0,0 days 00:02:10.949000,19.0,,4330.407,191,1055,130.949
LAT,6406.988,25.0,0 days 00:01:45.229000,16.0,6406.099,,191,1055,105.229
LAT,6536.167,26.0,0 days 00:02:09.179000,17.0,,6429.748,191,1055,129.179
MSC,3873.674,1.0,0 days 00:01:54.422000,17.0,,,193,1055,114.422
MSC,4930.279,11.0,0 days 00:01:45.930000,14.0,4929.325,,193,1055,105.93
MSC,5054.914,12.0,0 days 00:02:04.635000,19.0,,4953.614,193,1055,124.635
MSC,7360.945,34.0,0 days 00:01:44.943000,16.0,7360.064,,193,1055,104.943
MSC,7483.08,35.0,0 days 00:02:02.135000,18.0,,7384.289,193,1055,122.135
MAZ,3874.68,1.0,0 days 00:01:55.428000,20.0,3873.762,,192,1055,115.428
MAZ,4006.645,2.0,0 days 00:02:11.965000,20.0,,3904.462,192,1055,131.965
MAZ,6340.285,24.0,0 days 00:01:47.399000,19.0,6339.396,,192,1055,107.399
MAZ,6466.921,25.0,0 days 00:02:06.636000,19.0,,6364.007,192,1055,126.636
MAZ,7732.075,37.0,0 days 00:01:47.875000,19.0,7731.184,,192,1055,107.875
MAZ,7855.669,38.0,0 days 00:02:03.594000,19.0,,7755.357,192,1055,123.594
ALO,3872.72,1.0,0 days 00:01:53.468000,16.0,,,103,1055,113.468
ALO,4503.556,7.0,0 days 00:01:44.494000,15.0,4502.654,,103,1055,104.494
ALO,4624.211,8.0,0 days 00:02:00.655000,17.0,,4526.287,103,1055,120.655
ALO,6703.664,28.0,0 days 00:01:42.779000,11.0,6703.076,,103,1055,102.779
ALO,6823.946,29.0,0 days 00:02:00.282000,14.0,,6726.604,103,1055,120.282
ALO,7840.39,39.0,0 days 00:01:41.448000,11.0,7839.507,,103,1055,101.448
ALO,7959.669,40.0,0 days 00:01:59.279000,14.0,,7862.808,103,1055,119.279
ALO,8868.526,49.0,0 days 00:01:45.442000,13.0,8868.022,,103,1055,105.442
OCO,3870.955,1.0,0 days 00:01:51.703000,13.0,,,176,1055,111.703
OCO,4083.108,3.0,0 days 00:01:45.117000,13.0,4082.256,,176,1055,105.117
OCO,4222.765,4.0,0 days 00:02:19.657000,20.0,,4123.006,176,1055,139.657
OCO,6409.585,25.0,0 days 00:01:46.417000,17.0,6408.677,,176,1055,106.417
OCO,6542.457,26.0,0 days 00:02:12.872000,18.0,,6432.651,176,1055,132.872
OCO,8005.923,40.0,0 days 00:02:05.186000,18.0,8005.332,,176,1055,125.186
GAS,3869.048,1.0,0 days 00:01:49.796000,10.0,,,180,1055,109.796
GAS,4807.565,10.0,0 days 00:01:43.462000,8.0,4806.679,,180,1055,103.462
GAS,4930.169,11.0,0 days 00:02:02.604000,13.0,,4834.926,180,1055,122.604
GAS,5286.294,14.0,0 days 00:02:29.128000,20.0,5285.212,,180,1055,149.128
VER,3828.425,1.0,0 days 00:01:44.815000,1.0,,,174,1056,104.815
VER,6575.26,33.0,0 days 00:01:24.863000,1.0,6572.659,,174,1056,84.863
VER,6674.088,34.0,0 days 00:01:38.828000,2.0,,6594.579,174,1056,98.828
VER,9642.696,71.0,0 days 00:01:20.502000,1.0,,,174,1056,80.502
HAM,3830.203,1.0,0 days 00:01:46.593000,2.0,,,136,1056,106.593
HAM,6259.068,29.0,0 days 00:01:25.054000,3.0,6256.484,,136,1056,85.054
HAM,6360.48,30.0,0 days 00:01:41.412000,4.0,,6278.83,136,1056,101.412
HAM,9659.251,71.0,0 days 00:01:20.772000,2.0,,,136,1056,80.772
PER,3831.22,1.0,0 days 00:01:47.610000,3.0,,,156,1056,107.61
PER,7156.386,40.0,0 days 00:01:24.496000,2.0,7153.877,,156,1056,84.496
PER,7255.691,41.0,0 days 00:01:39.305000,3.0,,7175.898,156,1056,99.305
PER,9660.448,71.0,0 days 00:01:21.150000,3.0,,,156,1056,81.15
GAS,3832.987,1.0,0 days 00:01:49.377000,4.0,,,180,1056,109.377
GAS,6441.651,31.0,0 days 00:01:25.268000,4.0,6439.113,,180,1056,85.268
GAS,6542.594,32.0,0 days 00:01:40.943000,6.0,,6461.646,180,1056,100.943
GAS,9706.541,71.0,0 days 00:01:21.487000,4.0,,,180,1056,81.487
LEC,3834.323,1.0,0 days 00:01:50.713000,5.0,,,184,1056,110.713
LEC,6363.198,30.0,0 days 00:01:25.742000,6.0,6360.648,,184,1056,85.742
LEC,6463.673,31.0,0 days 00:01:40.475000,9.0,,6382.71,184,1056,100.475
LEC,9723.733,71.0,0 days 00:01:22.440000,5.0,,,184,1056,82.44
SAI,3837.983,1.0,0 days 00:01:54.373000,7.0,,,173,1056,114.373
SAI,7347.526,42.0,0 days 00:01:25.413000,4.0,7344.966,,173,1056,85.413
SAI,7447.457,43.0,0 days 00:01:39.931000,6.0,,7367.095,173,1056,99.931
VET,3839.52,1.0,0 days 00:01:55.910000,8.0,,,140,1056,115.91
VET,6623.895,33.0,0 days 00:01:25.315000,6.0,6621.298,,140,1056,85.315
VET,6723.62,34.0,0 days 00:01:39.725000,9.0,,6643.888,140,1056,99.725
RAI,3844.255,1.0,0 days 00:02:00.645000,10.0,,,107,1056,120.645
RAI,6544.49,32.0,0 days 00:01:25.099000,7.0,6541.748,,107,1056,85.099
RAI,6644.544,33.0,0 days 00:01:40.054000,10.0,,6564.164,107,1056,100.054
ALO,3848.129,1.0,0 days 00:02:04.519000,12.0,,,103,1056,124.519
ALO,7125.152,39.0,0 days 00:01:25.985000,7.0,7122.609,,103,1056,85.985
ALO,7226.635,40.0,0 days 00:01:41.483000,10.0,,7146.588,103,1056,101.483
NOR,3852.729,1.0,0 days 00:02:09.119000,15.0,,,187,1056,129.119
NOR,7540.325,44.0,0 days 00:01:25.402000,8.0,7537.775,,187,1056,85.402
NOR,7641.162,45.0,0 days 00:01:40.837000,10.0,,7560.288,187,1056,100.837
GIO,3836.68,1.0,0 days 00:01:53.070000,6.0,,,181,1056,113.07
GIO,5221.983,16.0,0 days 00:01:26.592000,8.0,5219.425,,181,1056,86.592
GIO,5324.875,17.0,0 days 00:01:42.892000,13.0,,5241.622,181,1056,102.892
RIC,3853.133,1.0,0 days 00:02:09.523000,16.0,3850.599,,157,1056,129.523
RIC,3993.136,2.0,0 days 00:02:20.003000,18.0,,3888.7,157,1056,140.003
RIC,7069.121,38.0,0 days 00:01:26.489000,12.0,7066.542,,157,1056,86.489
RIC,7170.502,39.0,0 days 00:01:41.381000,13.0,,7089.418,157,1056,101.381
OCO,3851.264,1.0,0 days 00:02:07.654000,14.0,,,176,1056,127.654
OCO,5071.858,14.0,0 days 00:01:26.493000,13.0,5069.303,,176,1056,86.493
OCO,5173.181,15.0,0 days 00:01:41.323000,15.0,,5092.695,176,1056,101.323
STR,3854.047,1.0,0 days 00:02:10.437000,17.0,,,183,1056,130.437
STR,4907.517,12.0,0 days 00:01:27.984000,17.0,4904.888,,183,1056,87.984
STR,5010.792,13.0,0 days 00:01:43.275000,17.0,,4928.502,183,1056,103.275
STR,6758.962,34.0,0 days 00:01:26.932000,16.0,6756.338,,183,1056,86.932
STR,6863.543,35.0,0 days 00:01:44.581000,17.0,,6782.713,183,1056,104.581
BOT,3857.645,1.0,0 days 00:02:14.035000,18.0,3855.038,,161,1056,134.035
BOT,3991.373,2.0,0 days 00:02:13.728000,17.0,,3877.516,161,1056,133.728
BOT,7232.496,40.0,0 days 00:01:24.441000,11.0,7229.854,,161,1056,84.441
BOT,7344.884,41.0,0 days 00:01:52.388000,15.0,,7261.531,161,1056,112.388
BOT,9138.987,63.0,0 days 00:01:23.135000,13.0,9136.382,,161,1056,83.135
BOT,9241.689,64.0,0 days 00:01:42.702000,14.0,,9159.079,161,1056,102.702
BOT,9488.528,67.0,0 days 00:01:27.069000,15.0,9485.927,,161,1056,87.069
BOT,9597.855,68.0,0 days 00:01:49.327000,16.0,,9512.377,161,1056,109.327
RUS,3842.321,1.0,0 days 00:01:58.711000,9.0,,,188,1056,118.711
RUS,5153.529,15.0,0 days 00:01:28.101000,12.0,5150.961,,188,1056,88.101
RUS,5254.622,16.0,0 days 00:01:41.093000,14.0,,5172.948,188,1056,101.093
LAT,3849.492,1.0,0 days 00:02:05.882000,13.0,,,191,1056,125.882
LAT,4824.273,11.0,0 days 00:01:29.274000,18.0,4821.888,,191,1056,89.274
LAT,4927.05,12.0,0 days 00:01:42.777000,18.0,,4845.393,191,1056,102.777
LAT,8041.13,49.0,0 days 00:01:26.713000,17.0,8038.587,,191,1056,86.713
LAT,8142.617,50.0,0 days 00:01:41.487000,17.0,,8061.308,191,1056,101.487
MAZ,3846.462,1.0,0 days 00:02:02.852000,11.0,,,192,1056,122.852
MAZ,4992.646,13.0,0 days 00:01:28.452000,16.0,4990.1,,192,1056,88.452
MAZ,5099.697,14.0,0 days 00:01:47.051000,18.0,,5015.162,192,1056,107.051
MAZ,8844.179,58.0,0 days 00:01:28.202000,18.0,8841.608,,192,1056,88.202
MAZ,8948.663,59.0,0 days 00:01:44.484000,18.0,,8865.242,192,1056,104.484
HAM,3795.044,1.0,0 days 00:01:23.099000,6.0,,,136,1057,83.099
HAM,4300.67,7.0,0 days 00:01:59.617000,3.0,4297.672,,136,1057,119.617
HAM,4432.407,8.0,0 days 00:02:11.737000,3.0,4429.545,4317.067,136,1057,131.737
HAM,4580.034,9.0,0 days 00:02:27.627000,3.0,,4448.533,136,1057,147.627
HAM,5910.372,26.0,0 days 00:01:18.676000,3.0,5907.522,,136,1057,78.676
HAM,6000.174,27.0,0 days 00:01:29.802000,6.0,,5930.523,136,1057,89.802
HAM,7196.197,43.0,0 days 00:01:17.413000,1.0,7193.355,,136,1057,77.413
HAM,7285.795,44.0,0 days 00:01:29.598000,2.0,,7216.311,136,1057,89.598
HAM,9254.796,71.0,0 days 00:01:13.860000,1.0,,,136,1057,73.86
VER,3790.344,1.0,0 days 00:01:18.399000,1.0,,,174,1057,78.399
VER,4296.206,7.0,0 days 00:01:59.850000,1.0,4293.306,,174,1057,119.85
VER,4429.816,8.0,0 days 00:02:13.610000,1.0,4426.989,4311.441,174,1057,133.61
VER,4579.449,9.0,0 days 00:02:29.633000,1.0,,4445.085,174,1057,149.633
VER,5981.518,27.0,0 days 00:01:18.696000,1.0,5979.234,,174,1057,78.696
VER,6071.931,28.0,0 days 00:01:30.413000,3.0,,6001.702,174,1057,90.413
VER,6974.474,40.0,0 days 00:01:17.355000,2.0,6971.612,,174,1057,77.355
VER,7064.453,41.0,0 days 00:01:29.979000,4.0,,6994.796,174,1057,89.979
VER,9265.292,71.0,0 days 00:01:14.926000,2.0,,,174,1057,74.926
BOT,3792.486,1.0,0 days 00:01:20.541000,3.0,,,161,1057,80.541
BOT,4301.956,7.0,0 days 00:01:58.619000,4.0,4299.036,,161,1057,118.619
BOT,4434.256,8.0,0 days 00:02:12.300000,4.0,4431.429,4317.198,161,1057,132.3
BOT,4580.181,9.0,0 days 00:02:25.925000,4.0,,4449.639,161,1057,145.925
BOT,6224.098,30.0,0 days 00:01:27.036000,1.0,6221.248,,161,1057,87.036
BOT,6315.736,31.0,0 days 00:01:31.638000,3.0,,6244.829,161,1057,91.638
BOT,7054.166,41.0,0 days 00:01:17.563000,2.0,7051.325,,161,1057,77.563
BOT,7144.763,42.0,0 days 00:01:30.597000,4.0,,7074.475,161,1057,90.597
BOT,9268.372,71.0,0 days 00:01:13.454000,3.0,,,161,1057,73.454
PER,3791.596,1.0,0 days 00:01:19.651000,2.0,,,156,1057,79.651
PER,4298.009,7.0,0 days 00:01:59.107000,2.0,4295.164,,156,1057,119.107
PER,4431.462,8.0,0 days 00:02:13.453000,2.0,4428.608,4313.75,156,1057,133.453
PER,4579.787,9.0,0 days 00:02:28.325000,2.0,,4447.978,156,1057,148.325
PER,6064.715,28.0,0 days 00:01:19.188000,2.0,6061.87,,156,1057,79.188
PER,6156.704,29.0,0 days 00:01:31.989000,5.0,,6085.333,156,1057,91.989
PER,7132.143,42.0,0 days 00:01:17.410000,2.0,7129.333,,156,1057,77.41
PER,7221.643,43.0,0 days 00:01:29.500000,5.0,,7152.254,156,1057,89.5
PER,9129.518,69.0,0 days 00:01:18.016000,4.0,9126.756,,156,1057,78.016
PER,9223.726,70.0,0 days 00:01:34.208000,4.0,,9149.911,156,1057,94.208
PER,9294.736,71.0,0 days 00:01:11.010000,4.0,,,156,1057,71.01
LEC,3793.464,1.0,0 days 00:01:21.519000,4.0,,,184,1057,81.519
LEC,4303.724,7.0,0 days 00:01:58.517000,5.0,4300.727,,184,1057,118.517
LEC,4436.155,8.0,0 days 00:02:12.431000,5.0,4433.305,4318.991,184,1057,132.431
LEC,4580.341,9.0,0 days 00:02:24.186000,5.0,,4451.372,184,1057,144.186
LEC,5996.97,27.0,0 days 00:01:19.370000,4.0,5994.135,,184,1057,79.37
LEC,6088.466,28.0,0 days 00:01:31.496000,9.0,,6017.046,184,1057,91.496
LEC,7895.652,52.0,0 days 00:01:18.290000,6.0,7892.804,,184,1057,78.29
LEC,7987.003,53.0,0 days 00:01:31.351000,6.0,,7916.171,184,1057,91.351
LEC,9304.313,71.0,0 days 00:01:14.380000,5.0,,,184,1057,74.38
SAI,3794.451,1.0,0 days 00:01:22.506000,5.0,,,173,1057,82.506
SAI,4305.616,7.0,0 days 00:01:58.669000,6.0,4302.575,,173,1057,118.669
SAI,4437.521,8.0,0 days 00:02:11.905000,6.0,4434.661,4321.318,173,1057,131.905
SAI,4580.519,9.0,0 days 00:02:22.998000,6.0,,4454.382,173,1057,142.998
SAI,5923.782,26.0,0 days 00:01:19.586000,6.0,5920.946,,173,1057,79.586
SAI,6015.606,27.0,0 days 00:01:31.824000,13.0,,5944.577,173,1057,91.824
SAI,7973.86,53.0,0 days 00:01:18.510000,5.0,7971.05,,173,1057,78.51
SAI,8064.508,54.0,0 days 00:01:30.648000,6.0,,7994.061,173,1057,90.648
SAI,9306.616,71.0,0 days 00:01:13.147000,6.0,,,173,1057,73.147
GAS,3795.997,1.0,0 days 00:01:24.052000,8.0,,,180,1057,84.052
GAS,4309.513,7.0,0 days 00:01:58.617000,8.0,4305.963,,180,1057,118.617
GAS,4442.097,8.0,0 days 00:02:12.584000,8.0,4439.201,4325.652,180,1057,132.584
GAS,4581.252,9.0,0 days 00:02:19.155000,8.0,,4458.103,180,1057,139.155
GAS,5850.894,25.0,0 days 00:01:19.470000,8.0,5848.057,,180,1057,79.47
GAS,5942.766,26.0,0 days 00:01:31.872000,14.0,,5871.485,180,1057,91.872
GAS,7830.692,51.0,0 days 00:01:18.440000,7.0,7827.873,,180,1057,78.44
GAS,7921.329,52.0,0 days 00:01:30.637000,9.0,,7851.227,180,1057,90.637
OCO,3796.702,1.0,0 days 00:01:24.757000,10.0,,,176,1057,84.757
OCO,4310.864,7.0,0 days 00:01:58.491000,9.0,4307.434,,176,1057,118.491
OCO,4443.996,8.0,0 days 00:02:13.132000,9.0,4441.128,4326.805,176,1057,133.132
OCO,4581.539,9.0,0 days 00:02:17.543000,9.0,,4459.276,176,1057,137.543
OCO,6251.306,30.0,0 days 00:01:32.020000,6.0,6248.505,,176,1057,92.02
OCO,6343.46,31.0,0 days 00:01:32.154000,13.0,,6272.452,176,1057,92.154
ALO,3796.873,1.0,0 days 00:01:24.928000,11.0,,,103,1057,84.928
ALO,4315.339,7.0,0 days 00:02:00.143000,11.0,4312.807,,103,1057,120.143
ALO,4447.928,8.0,0 days 00:02:12.589000,11.0,4445.408,4330.202,103,1057,132.589
ALO,4582.346,9.0,0 days 00:02:14.418000,11.0,,4462.786,103,1057,134.418
ALO,6559.456,34.0,0 days 00:01:19.796000,9.0,6556.971,,103,1057,79.796
ALO,6651.326,35.0,0 days 00:01:31.870000,14.0,,6581.301,103,1057,91.87
NOR,3833.803,1.0,0 days 00:02:01.858000,20.0,3830.923,,187,1057,121.858
NOR,3930.981,2.0,0 days 00:01:37.178000,20.0,,3858.537,187,1057,97.178
NOR,4271.616,6.0,0 days 00:01:42.489000,20.0,4268.775,,187,1057,102.489
NOR,4367.755,7.0,0 days 00:01:36.139000,20.0,4364.914,4286.788,187,1057,96.139
NOR,4465.022,8.0,0 days 00:01:37.267000,20.0,4461.241,4382.565,187,1057,97.267
NOR,4584.1,9.0,0 days 00:01:59.078000,20.0,,4480.787,187,1057,119.078
NOR,6794.791,37.0,0 days 00:01:19.164000,10.0,6791.974,,187,1057,79.164
NOR,6888.386,38.0,0 days 00:01:33.595000,17.0,,6816.154,187,1057,93.595
VET,3795.051,1.0,0 days 00:01:23.106000,7.0,,,140,1057,83.106
VET,4307.243,7.0,0 days 00:01:57.782000,7.0,4304.177,,140,1057,117.782
VET,4440.367,8.0,0 days 00:02:13.124000,7.0,4437.5,4322.635,140,1057,133.124
VET,4580.866,9.0,0 days 00:02:20.499000,7.0,,4455.633,140,1057,140.499
VET,6085.862,28.0,0 days 00:01:20.262000,8.0,6083.007,,140,1057,80.262
VET,6179.808,29.0,0 days 00:01:33.946000,15.0,,6107.747,140,1057,93.946
VET,8154.259,55.0,0 days 00:01:18.281000,10.0,8151.47,,140,1057,78.281
VET,8246.114,56.0,0 days 00:01:31.855000,11.0,,8174.722,140,1057,91.855
RAI,3805.599,1.0,0 days 00:01:33.654000,19.0,,3733.214,107,1057,93.654
RAI,4325.225,7.0,0 days 00:01:57.858000,17.0,4322.014,,107,1057,117.858
RAI,4459.261,8.0,0 days 00:02:14.036000,17.0,4455.626,4340.661,107,1057,134.036
RAI,4583.823,9.0,0 days 00:02:04.562000,17.0,,4474.639,107,1057,124.562
RAI,6101.482,28.0,0 days 00:01:21.185000,16.0,6098.742,,107,1057,81.185
RAI,6195.998,29.0,0 days 00:01:34.516000,19.0,,6122.298,107,1057,94.516
RAI,7942.398,52.0,0 days 00:01:18.680000,12.0,7939.57,,107,1057,78.68
RAI,8032.187,53.0,0 days 00:01:29.789000,12.0,,7962.577,107,1057,89.789
RUS,3799.205,1.0,0 days 00:01:27.260000,17.0,,,188,1057,87.26
RUS,4212.219,6.0,0 days 00:01:39.416000,18.0,4209.374,,188,1057,99.416
RUS,4325.972,7.0,0 days 00:01:53.753000,18.0,4323.133,4232.675,188,1057,113.753
RUS,4460.681,8.0,0 days 00:02:14.709000,18.0,4457.639,4344.288,188,1057,134.709
RUS,4583.927,9.0,0 days 00:02:03.246000,18.0,,4476.052,188,1057,123.246
RUS,7116.59,41.0,0 days 00:01:21.624000,16.0,7113.802,,188,1057,81.624
RUS,7208.553,42.0,0 days 00:01:31.963000,16.0,,7137.201,188,1057,91.963
GIO,3797.848,1.0,0 days 00:01:25.903000,13.0,,,181,1057,85.903
GIO,4318.632,7.0,0 days 00:01:58.559000,13.0,4315.821,,181,1057,118.559
GIO,4450.972,8.0,0 days 00:02:12.340000,13.0,4448.11,4333.824,181,1057,132.34
GIO,4582.759,9.0,0 days 00:02:11.787000,13.0,,4466.397,181,1057,131.787
GIO,6174.197,29.0,0 days 00:01:21.778000,13.0,6171.528,,181,1057,81.778
GIO,6279.809,30.0,0 days 00:01:45.612000,16.0,,6195.273,181,1057,105.612
GIO,7192.799,42.0,0 days 00:01:19.553000,15.0,7189.995,,181,1057,79.553
GIO,7286.665,43.0,0 days 00:01:33.866000,16.0,,7213.084,181,1057,93.866
TSU,3798.41,1.0,0 days 00:01:26.465000,14.0,,,194,1057,86.465
TSU,4046.116,4.0,0 days 00:01:33.623000,19.0,4043.272,,194,1057,93.623
TSU,4156.527,5.0,0 days 00:01:50.411000,19.0,,4075.529,194,1057,110.411
TSU,4260.766,6.0,0 days 00:01:44.239000,19.0,4257.904,,194,1057,104.239
TSU,4356.831,7.0,0 days 00:01:36.065000,19.0,4354.008,4275.739,194,1057,96.065
TSU,4462.126,8.0,0 days 00:01:45.295000,19.0,4459.018,4371.687,194,1057,105.295
TSU,4584.002,9.0,0 days 00:02:01.876000,19.0,,4477.426,194,1057,121.876
TSU,6956.442,39.0,0 days 00:01:21.801000,12.0,6953.651,,194,1057,81.801
TSU,7062.814,40.0,0 days 00:01:46.372000,17.0,,6989.323,194,1057,106.372
