Driver,Time,LapNumber,LapTime,Position,PitInTime,PitOutTime,dID,rID,Speed
BOT,2174.802,2.0,0 days 00:01:46.875000,1.0,2171.853,,77,3,106.875
BOT,2317.486,3.0,0 days 00:02:22.684000,1.0,2314.52,2193.201,77,3,142.684
BOT,2452.817,4.0,0 days 00:02:15.331000,1.0,,2336.576,77,3,135.331
BOT,5191.345,36.0,0 days 00:01:25.701000,2.0,5188.373,,77,3,85.701
BOT,5298.455,37.0,0 days 00:01:47.110000,4.0,,5215.311,77,3,107.11
BOT,7423.014,63.0,0 days 00:01:24.774000,3.0,7420.068,,77,3,84.774
BOT,7527.25,64.0,0 days 00:01:44.236000,3.0,,7446.655,77,3,104.236
BOT,7687.941,66.0,0 days 00:01:20.826000,3.0,,,77,3,80.826
MAZ,2079.618,1.0,0 days 00:01:36.628000,20.0,,,9,3,96.628
MAZ,2205.584,2.0,0 days 00:02:05.966000,19.0,2202.929,,9,3,125.966
MAZ,2345.319,3.0,0 days 00:02:19.735000,19.0,2342.264,2223.987,9,3,139.735
MAZ,2480.032,4.0,0 days 00:02:14.713000,19.0,,2363.747,9,3,134.713
MAZ,4858.381,31.0,0 days 00:01:28.599000,17.0,4855.258,,9,3,88.599
MAZ,4969.314,32.0,0 days 00:01:50.933000,19.0,,4882.45,9,3,110.933
MAZ,5915.041,43.0,0 days 00:01:31.558000,19.0,5912.121,,9,3,91.558
MAZ,6027.025,44.0,0 days 00:01:51.984000,19.0,,5939.091,9,3,111.984
GIO,2076.584,1.0,0 days 00:01:33.594000,12.0,,,99,3,93.594
GIO,2192.966,2.0,0 days 00:01:56.382000,12.0,2190.001,,99,3,116.382
GIO,2333.466,3.0,0 days 00:02:20.500000,12.0,2330.567,2212.549,99,3,140.5
GIO,2469.55,4.0,0 days 00:02:16.084000,12.0,,2353.306,99,3,136.084
GIO,4064.965,22.0,0 days 00:01:27.987000,13.0,4062.153,,99,3,87.987
GIO,4172.174,23.0,0 days 00:01:47.209000,17.0,,4088.751,99,3,107.209
GAS,2094.268,1.0,0 days 00:01:36.030000,13.0,,,10,4,96.03
GAS,3640.742,18.0,0 days 00:01:28.954000,15.0,3638.062,,10,4,88.954
GAS,3748.099,19.0,0 days 00:01:47.357000,19.0,,3666.104,10,4,107.357
GAS,6110.242,47.0,0 days 00:01:29.486000,12.0,6107.583,,10,4,89.486
GAS,6214.552,48.0,0 days 00:01:44.310000,16.0,,6133.636,10,4,104.31
PER,2090.181,1.0,0 days 00:01:31.943000,6.0,,,11,4,91.943
PER,4389.683,27.0,0 days 00:01:26.984000,5.0,4387.036,,11,4,86.984
PER,4492.914,28.0,0 days 00:01:43.231000,7.0,,4409.37,11,4,103.231
PER,6898.609,57.0,0 days 00:01:27.212000,5.0,6895.991,,11,4,87.212
PER,6999.11,58.0,0 days 00:01:40.501000,5.0,,6917.373,11,4,100.501
PER,7649.589,66.0,0 days 00:01:20.971000,5.0,,,11,4,80.971
ALO,2092.893,1.0,0 days 00:01:34.655000,10.0,,,14,4,94.655
ALO,3894.688,21.0,0 days 00:01:28.466000,11.0,3892.076,,14,4,88.466
ALO,3997.04,22.0,0 days 00:01:42.352000,16.0,,3913.985,14,4,102.352
ALO,7304.234,61.0,0 days 00:01:31.873000,15.0,7301.618,,14,4,91.873
ALO,7410.443,62.0,0 days 00:01:46.209000,17.0,,7325.079,14,4,106.209
LEC,2087.68,1.0,0 days 00:01:29.442000,3.0,,,16,4,89.442
LEC,4463.191,28.0,0 days 00:01:28.933000,3.0,4460.546,,16,4,88.933
LEC,4564.376,29.0,0 days 00:01:41.185000,4.0,,4482.119,16,4,101.185
LEC,6968.634,58.0,0 days 00:01:26.959000,4.0,6965.987,,16,4,86.959
LEC,7069.501,59.0,0 days 00:01:40.867000,4.0,,6988.258,16,4,100.867
LEC,7640.534,66.0,0 days 00:01:23.696000,4.0,,,16,4,83.696
STR,2093.289,1.0,0 days 00:01:35.051000,11.0,,,18,4,95.051
STR,3978.656,22.0,0 days 00:01:28.864000,10.0,3976.311,,18,4,88.864
STR,4079.921,23.0,0 days 00:01:41.265000,14.0,,3999.169,18,4,101.265
STR,5431.817,39.0,0 days 00:01:27.013000,11.0,5429.184,,18,4,87.013
STR,5533.803,40.0,0 days 00:01:41.986000,14.0,,5450.919,18,4,101.986
TSU,2096.781,1.0,0 days 00:01:38.543000,18.0,,,22,4,98.543
RIC,2089.321,1.0,0 days 00:01:31.083000,5.0,,,3,4,91.083
RIC,4219.785,25.0,0 days 00:01:27.870000,5.0,4217.152,,3,4,87.87
RIC,4322.162,26.0,0 days 00:01:42.377000,8.0,,4239.527,3,4,102.377
RIC,5992.158,46.0,0 days 00:01:28.536000,6.0,5989.511,,3,4,88.536
RIC,6093.176,47.0,0 days 00:01:41.018000,8.0,,6011.232,3,4,101.018
RIC,7659.686,66.0,0 days 00:01:22.438000,6.0,,,3,4,82.438
OCO,2091.013,1.0,0 days 00:01:32.775000,7.0,,,31,4,92.775
OCO,4056.795,23.0,0 days 00:01:28.110000,7.0,4054.148,,31,4,88.11
OCO,4160.001,24.0,0 days 00:01:43.206000,12.0,,4076.927,31,4,103.206
VER,2084.428,1.0,0 days 00:01:26.190000,1.0,,,33,4,86.19
VER,4115.58,24.0,0 days 00:01:28.038000,2.0,4112.892,,33,4,88.038
VER,4217.125,25.0,0 days 00:01:41.545000,3.0,,4136.552,33,4,101.545
VER,7101.416,60.0,0 days 00:01:28.448000,2.0,7098.814,,33,4,88.448
VER,7202.754,61.0,0 days 00:01:41.338000,2.0,,7120.405,33,4,101.338
VER,7601.759,66.0,0 days 00:01:20.875000,2.0,,,33,4,80.875
NOR,2092.197,1.0,0 days 00:01:33.959000,9.0,,,4,4,93.959
NOR,4058.703,23.0,0 days 00:01:27.125000,8.0,4056.087,,4,4,87.125
NOR,4162.612,24.0,0 days 00:01:43.909000,13.0,,4077.916,4,4,103.909
NOR,6431.886,51.0,0 days 00:01:26.880000,9.0,6429.182,,4,4,86.88
NOR,6533.716,52.0,0 days 00:01:41.830000,11.0,,6451.704,4,4,101.83
HAM,2085.94,1.0,0 days 00:01:27.702000,2.0,,,44,4,87.702
HAM,4450.034,28.0,0 days 00:01:27.030000,1.0,4447.343,,44,4,87.03
HAM,4550.977,29.0,0 days 00:01:40.943000,2.0,,4469.546,44,4,100.943
HAM,5615.916,42.0,0 days 00:01:25.686000,2.0,5613.25,,44,4,85.686
HAM,5715.529,43.0,0 days 00:01:39.613000,3.0,,5635.307,44,4,99.613
HAM,7585.918,66.0,0 days 00:01:22.044000,1.0,,,44,4,82.044
MSC,2095.878,1.0,0 days 00:01:37.640000,16.0,,,47,4,97.64
MSC,4082.744,23.0,0 days 00:01:29.741000,16.0,4080.114,,47,4,89.741
MSC,4189.303,24.0,0 days 00:01:46.559000,18.0,,4104.1,47,4,106.559
MSC,6396.351,50.0,0 days 00:01:28.280000,18.0,6393.689,,47,4,88.28
MSC,6499.549,51.0,0 days 00:01:43.198000,18.0,,6416.016,47,4,103.198
VET,2093.736,1.0,0 days 00:01:35.498000,12.0,,,5,4,95.498
VET,3895.958,21.0,0 days 00:01:28.530000,13.0,3893.645,,5,4,88.53
VET,4000.487,22.0,0 days 00:01:44.529000,18.0,,3916.386,5,4,104.529
VET,5351.524,38.0,0 days 00:01:27.558000,13.0,5348.697,,5,4,87.558
VET,5453.684,39.0,0 days 00:01:42.160000,16.0,,5370.54,5,4,102.16
SAI,2091.738,1.0,0 days 00:01:33.500000,8.0,,,55,4,93.5
SAI,3973.295,22.0,0 days 00:01:28.620000,9.0,3970.489,,55,4,88.62
SAI,4074.221,23.0,0 days 00:01:40.926000,13.0,,3992.385,55,4,100.926
SAI,5993.503,46.0,0 days 00:01:27.033000,7.0,5990.875,,55,4,87.033
SAI,6094.562,47.0,0 days 00:01:41.059000,9.0,,6012.679,55,4,101.059
SAI,7660.588,66.0,0 days 00:01:22.347000,7.0,,,55,4,82.347
LAT,2097.415,1.0,0 days 00:01:39.177000,19.0,,,6,4,99.177
LAT,2833.385,9.0,0 days 00:01:54.725000,18.0,2830.786,,6,4,114.725
LAT,2952.769,10.0,0 days 00:01:59.384000,18.0,,2857.703,6,4,119.384
LAT,4415.749,27.0,0 days 00:01:29.626000,12.0,4413.224,,6,4,89.626
LAT,4518.174,28.0,0 days 00:01:42.425000,17.0,,4434.838,6,4,102.425
LAT,6382.062,50.0,0 days 00:01:28.650000,16.0,6379.459,,6,4,88.65
LAT,6485.144,51.0,0 days 00:01:43.082000,17.0,,6402.129,6,4,103.082
RUS,2096.322,1.0,0 days 00:01:38.084000,17.0,,,63,4,98.084
RUS,2830.07,9.0,0 days 00:01:54.735000,15.0,2827.401,,63,4,114.735
RUS,2952.264,10.0,0 days 00:02:02.194000,17.0,,2851.214,63,4,122.194
RUS,4495.427,28.0,0 days 00:01:27.780000,9.0,4492.781,,63,4,87.78
RUS,4596.439,29.0,0 days 00:01:41.012000,16.0,,4515.072,63,4,101.012
RAI,2094.986,1.0,0 days 00:01:36.748000,14.0,,,7,4,96.748
RAI,5264.413,37.0,0 days 00:01:30.354000,13.0,5261.793,,7,4,90.354
RAI,5368.683,38.0,0 days 00:01:44.270000,17.0,,5283.349,7,4,104.27
BOT,2088.412,1.0,0 days 00:01:30.174000,4.0,,,77,4,90.174
BOT,4041.385,23.0,0 days 00:01:27.743000,4.0,4038.673,,77,4,87.743
BOT,4141.514,24.0,0 days 00:01:40.129000,6.0,,4060.972,77,4,100.129
BOT,6535.645,53.0,0 days 00:01:27.702000,3.0,6533.815,,77,4,87.702
BOT,6635.75,54.0,0 days 00:01:40.105000,4.0,,6554.606,77,4,100.105
BOT,7612.528,66.0,0 days 00:01:21.252000,3.0,,,77,4,81.252
MAZ,2098.064,1.0,0 days 00:01:39.826000,20.0,,,9,4,99.826
MAZ,4003.577,22.0,0 days 00:01:31.969000,19.0,4000.936,,9,4,91.969
MAZ,4110.462,23.0,0 days 00:01:46.885000,19.0,,4024.005,9,4,106.885
MAZ,5739.991,42.0,0 days 00:01:29.125000,19.0,5737.331,,9,4,89.125
MAZ,5846.06,43.0,0 days 00:01:46.069000,19.0,,5759.775,9,4,106.069
GIO,2095.537,1.0,0 days 00:01:37.299000,15.0,,,99,4,97.299
GIO,2709.633,8.0,0 days 00:01:38.019000,15.0,2706.976,,99,4,98.019
GIO,5455.041,39.0,0 days 00:01:32.536000,17.0,5452.395,,99,4,92.536
GIO,5559.812,40.0,0 days 00:01:44.771000,18.0,,5476.572,99,4,104.771
VER,2056.8,1.0,0 days 00:01:21.986000,1.0,,,33,5,81.986
VER,4592.67,34.0,0 days 00:01:32.339000,1.0,4570.012,,33,5,92.339
VER,4673.309,35.0,0 days 00:01:20.639000,1.0,,4593.471,33,5,80.639
VER,7911.634,78.0,0 days 00:01:16.829000,1.0,,,33,5,76.829
SAI,2059.541,1.0,0 days 00:01:24.727000,3.0,,,55,5,84.727
SAI,4450.83,32.0,0 days 00:01:33.980000,3.0,4427.767,,55,5,93.98
SAI,4530.771,33.0,0 days 00:01:19.941000,3.0,,4451.66,55,5,79.941
SAI,7920.602,78.0,0 days 00:01:16.345000,2.0,,,55,5,76.345
NOR,2060.543,1.0,0 days 00:01:25.729000,4.0,,,4,5,85.729
NOR,4303.308,30.0,0 days 00:01:33.286000,6.0,4281.265,,4,5,93.286
NOR,4382.925,31.0,0 days 00:01:19.617000,4.0,,4304.129,4,5,79.617
NOR,7931.061,78.0,0 days 00:01:16.101000,3.0,,,4,5,76.101
PER,2064.452,1.0,0 days 00:01:29.638000,8.0,,,11,5,89.638
PER,4687.384,35.0,0 days 00:01:32.675000,4.0,4663.911,,11,5,92.675
PER,4766.927,36.0,0 days 00:01:19.543000,4.0,,4688.209,11,5,79.543
PER,7932.124,78.0,0 days 00:01:15.307000,4.0,,,11,5,75.307
VET,2063.749,1.0,0 days 00:01:28.935000,7.0,,,5,5,88.935
VET,4385.81,31.0,0 days 00:01:32.812000,5.0,4362.271,,5,5,92.812
VET,4465.445,32.0,0 days 00:01:19.635000,5.0,,4386.619,5,5,79.635
VET,7964.225,78.0,0 days 00:01:17.071000,5.0,,,5,5,77.071
GAS,2061.716,1.0,0 days 00:01:26.902000,5.0,,,10,5,86.902
GAS,4306.479,30.0,0 days 00:01:33.589000,7.0,4283.122,,10,5,93.589
GAS,4388.206,31.0,0 days 00:01:21.727000,6.0,,4307.287,10,5,81.727
GAS,7965.53,78.0,0 days 00:01:16.120000,6.0,,,10,5,76.12
HAM,2062.796,1.0,0 days 00:01:27.982000,6.0,,,44,5,87.982
HAM,4230.522,29.0,0 days 00:01:33.051000,8.0,4207.703,,44,5,93.051
HAM,4309.261,30.0,0 days 00:01:18.739000,8.0,,4231.366,44,5,78.739
HAM,7151.133,67.0,0 days 00:01:31.810000,7.0,7127.992,,44,5,91.81
HAM,7228.27,68.0,0 days 00:01:17.137000,7.0,,7151.998,44,5,77.137
HAM,7979.865,78.0,0 days 00:01:18.003000,7.0,,,44,5,78.003
STR,2066.262,1.0,0 days 00:01:31.448000,11.0,,,18,5,91.448
STR,6471.279,58.0,0 days 00:01:32.618000,8.0,6448.637,,18,5,92.618
STR,6549.721,59.0,0 days 00:01:18.442000,8.0,,6472.413,18,5,78.442
OCO,2065.777,1.0,0 days 00:01:30.963000,10.0,,,31,5,90.963
OCO,4870.902,37.0,0 days 00:01:32.516000,10.0,4848.031,,31,5,92.516
OCO,4951.274,38.0,0 days 00:01:20.372000,10.0,,4871.73,31,5,80.372
GIO,2064.927,1.0,0 days 00:01:30.113000,9.0,,,99,5,90.113
GIO,4565.982,33.0,0 days 00:01:35.523000,12.0,4542.535,,99,5,95.523
GIO,4646.7,34.0,0 days 00:01:20.718000,12.0,,4566.823,99,5,80.718
RAI,2067.865,1.0,0 days 00:01:33.051000,12.0,,,7,5,93.051
RAI,5344.541,43.0,0 days 00:01:33.514000,11.0,5321.532,,7,5,93.514
RAI,5426.001,44.0,0 days 00:01:21.460000,12.0,,5345.372,7,5,81.46
RIC,2068.476,1.0,0 days 00:01:33.662000,13.0,,,3,5,93.662
RIC,4816.011,36.0,0 days 00:01:35.412000,13.0,4792.275,,3,5,95.412
RIC,4897.458,37.0,0 days 00:01:21.447000,13.0,,4816.888,3,5,81.447
ALO,2068.883,1.0,0 days 00:01:34.069000,14.0,,,14,5,94.069
ALO,5517.423,45.0,0 days 00:01:34.415000,13.0,5494.693,,14,5,94.415
ALO,5598.055,46.0,0 days 00:01:20.632000,13.0,,5518.267,14,5,80.632
RUS,2069.715,1.0,0 days 00:01:34.901000,15.0,,,63,5,94.901
RUS,4449.746,31.0,0 days 00:01:35.152000,16.0,4426.871,,63,5,95.152
RUS,4532.322,32.0,0 days 00:01:22.576000,16.0,,4450.542,63,5,82.576
LAT,2070.854,1.0,0 days 00:01:36.040000,16.0,,,6,5,96.04
LAT,5386.525,43.0,0 days 00:01:34.200000,16.0,5363.882,,6,5,94.2
LAT,5468.427,44.0,0 days 00:01:21.902000,16.0,,5387.335,6,5,81.902
TSU,2071.545,1.0,0 days 00:01:36.731000,17.0,,,22,5,96.731
TSU,6992.444,64.0,0 days 00:01:34.429000,16.0,6969.006,,22,5,94.429
TSU,7071.248,65.0,0 days 00:01:18.804000,16.0,,6993.232,22,5,78.804
MAZ,2072.89,1.0,0 days 00:01:38.076000,19.0,,,9,5,98.076
MAZ,4729.695,34.0,0 days 00:01:36.881000,17.0,4705.575,,9,5,96.881
MAZ,4811.965,35.0,0 days 00:01:22.270000,17.0,,4730.525,9,5,82.27
MSC,2072.257,1.0,0 days 00:01:37.443000,18.0,,,47,5,97.443
MSC,4987.38,37.0,0 days 00:01:35.956000,18.0,4963.663,,47,5,95.956
MSC,5073.778,38.0,0 days 00:01:26.398000,18.0,,4988.214,47,5,86.398
BOT,2057.829,1.0,0 days 00:01:23.015000,2.0,,,77,5,83.015
GAS,2154.906,1.0,0 days 00:01:55.240000,5.0,,,10,6,115.24
GAS,3237.531,11.0,0 days 00:01:51.282000,4.0,3236.378,,10,6,111.282
GAS,3361.577,12.0,0 days 00:02:04.046000,6.0,,3256.561,10,6,124.046
GAS,7427.254,47.0,0 days 00:02:13.442000,4.0,7426.043,,10,6,133.442
GAS,10058.865,51.0,0 days 00:01:45.588000,3.0,,,10,6,105.588
PER,2154.189,1.0,0 days 00:01:54.523000,4.0,,,11,6,114.523
PER,3447.397,13.0,0 days 00:01:49.960000,1.0,3446.235,,11,6,109.96
PER,3571.776,14.0,0 days 00:02:04.379000,3.0,,3468.08,11,6,124.379
PER,7420.596,47.0,0 days 00:02:16.165000,1.0,7419.425,,11,6,136.165
PER,10056.116,51.0,0 days 00:01:44.703000,1.0,,,11,6,104.703
ALO,2156.775,1.0,0 days 00:01:57.109000,7.0,,,14,6,117.109
ALO,2816.154,7.0,0 days 00:01:54.515000,11.0,2815.89,,14,6,114.515
ALO,2941.662,8.0,0 days 00:02:05.508000,14.0,,2835.13,14,6,125.508
ALO,7445.46,47.0,0 days 00:02:18.391000,10.0,7444.301,,14,6,138.391
ALO,10062.48,51.0,0 days 00:01:45.715000,6.0,,,14,6,105.715
LEC,2151.828,1.0,0 days 00:01:52.162000,1.0,,,16,6,112.162
LEC,3022.224,9.0,0 days 00:01:51.823000,6.0,3021.848,,16,6,111.823
LEC,3145.662,10.0,0 days 00:02:03.438000,10.0,,3040.883,16,6,123.438
LEC,7429.801,47.0,0 days 00:02:13.338000,5.0,7428.561,,16,6,133.338
LEC,10059.934,51.0,0 days 00:01:46.692000,4.0,,,16,6,106.692
STR,2163.936,1.0,0 days 00:02:04.253000,16.0,,,18,6,124.253
TSU,2157.244,1.0,0 days 00:01:57.578000,8.0,,,22,6,117.578
TSU,3030.308,9.0,0 days 00:01:51.376000,9.0,3029.177,,22,6,111.376
TSU,3155.627,10.0,0 days 00:02:05.319000,12.0,,3049.366,22,6,125.319
TSU,7432.421,47.0,0 days 00:02:14.982000,6.0,7431.228,,22,6,134.982
TSU,10062.719,51.0,0 days 00:01:45.401000,7.0,,,22,6,105.401
RIC,2160.297,1.0,0 days 00:02:00.631000,13.0,,,3,6,120.631
RIC,3253.659,11.0,0 days 00:01:52.582000,8.0,3252.511,,3,6,112.582
RIC,3378.802,12.0,0 days 00:02:05.143000,13.0,,3272.565,3,6,125.143
RIC,7443.109,47.0,0 days 00:02:19.455000,9.0,7441.926,,3,6,139.455
RIC,10064.98,51.0,0 days 00:01:46.618000,9.0,,,3,6,106.618
OCO,2159.715,1.0,0 days 00:02:00.049000,11.0,,,31,6,120.049
OCO,2401.371,3.0,0 days 00:02:10.806000,18.0,2400.233,,31,6,130.806
VER,2152.902,1.0,0 days 00:01:53.236000,3.0,,,33,6,113.236
VER,3339.476,12.0,0 days 00:01:50.389000,2.0,3338.279,,33,6,110.389
VER,3462.427,13.0,0 days 00:02:02.951000,3.0,,3358.032,33,6,122.951
NOR,2159.868,1.0,0 days 00:02:00.202000,12.0,,,4,6,120.202
NOR,2818.369,7.0,0 days 00:01:52.031000,12.0,2817.18,,4,6,112.031
NOR,2942.414,8.0,0 days 00:02:04.045000,17.0,,2837.721,4,6,124.045
NOR,7435.181,47.0,0 days 00:02:14.859000,7.0,7433.97,,4,6,134.859
NOR,10060.849,51.0,0 days 00:01:46.663000,5.0,,,4,6,106.663
HAM,2152.199,1.0,0 days 00:01:52.533000,2.0,,,44,6,112.533
HAM,3232.191,11.0,0 days 00:01:51.218000,3.0,3230.882,,44,6,111.218
HAM,3358.874,12.0,0 days 00:02:06.683000,4.0,,3253.44,44,6,126.683
HAM,7421.317,47.0,0 days 00:02:15.406000,2.0,7420.041,,44,6,135.406
HAM,10073.74,51.0,0 days 00:01:51.085000,16.0,,,44,6,111.085
MSC,2165.385,1.0,0 days 00:02:05.671000,18.0,,,47,6,125.671
MSC,2942.076,8.0,0 days 00:01:53.586000,16.0,2940.848,,47,6,113.586
MSC,3070.691,9.0,0 days 00:02:08.615000,19.0,,2963.303,47,6,128.615
MSC,7117.292,44.0,0 days 00:01:53.919000,17.0,7116.078,,47,6,113.919
MSC,7243.721,45.0,0 days 00:02:06.429000,17.0,,7137.64,47,6,126.429
MSC,10070.376,51.0,0 days 00:01:47.769000,14.0,,,47,6,107.769
VET,2158.024,1.0,0 days 00:01:58.358000,9.0,,,5,6,118.358
VET,3995.104,18.0,0 days 00:01:50.359000,2.0,3993.91,,5,6,110.359
VET,4117.896,19.0,0 days 00:02:02.792000,7.0,,4013.773,5,6,122.792
VET,7424.034,47.0,0 days 00:02:13.659000,3.0,7422.84,,5,6,133.659
VET,10057.477,51.0,0 days 00:01:45.138000,2.0,,,5,6,105.138
SAI,2155.465,1.0,0 days 00:01:55.799000,6.0,,,55,6,115.799
SAI,3133.243,10.0,0 days 00:01:51.542000,5.0,3132.067,,55,6,111.542
SAI,3277.253,11.0,0 days 00:02:24.010000,15.0,,3152.148,55,6,144.01
SAI,7437.646,47.0,0 days 00:02:15.333000,8.0,7436.453,,55,6,135.333
SAI,10063.82,51.0,0 days 00:01:46.175000,8.0,,,55,6,106.175
LAT,2164.615,1.0,0 days 00:02:04.905000,17.0,,,6,6,124.905
LAT,3049.329,9.0,0 days 00:01:54.357000,13.0,3048.113,,6,6,114.357
LAT,3178.035,10.0,0 days 00:02:08.706000,17.0,,3070.255,6,6,128.706
LAT,10068.504,51.0,0 days 00:01:47.331000,13.0,,,6,6,107.331
RUS,2167.863,1.0,0 days 00:02:08.197000,20.0,2167.663,,63,6,128.197
RUS,2295.193,2.0,0 days 00:02:07.330000,20.0,,2186.66,63,6,127.33
RUS,7450.186,47.0,0 days 00:02:15.933000,14.0,7449.015,,63,6,135.933
RAI,2161.2,1.0,0 days 00:02:01.534000,14.0,,,7,6,121.534
RAI,3480.872,13.0,0 days 00:01:54.150000,10.0,3479.764,,7,6,114.15
RAI,3605.951,14.0,0 days 00:02:05.079000,15.0,,3499.755,7,6,125.079
RAI,7446.814,47.0,0 days 00:02:19.263000,11.0,7445.716,,7,6,139.263
RAI,10065.648,51.0,0 days 00:01:46.426000,10.0,,,7,6,106.426
BOT,2159.133,1.0,0 days 00:01:59.467000,10.0,,,77,6,119.467
BOT,3250.557,11.0,0 days 00:01:52.171000,6.0,3249.364,,77,6,112.171
BOT,3374.899,12.0,0 days 00:02:04.342000,11.0,,3269.71,77,6,124.342
BOT,7449.592,47.0,0 days 00:02:18.072000,13.0,7448.434,,77,6,138.072
BOT,10067.322,51.0,0 days 00:01:46.762000,12.0,,,77,6,106.762
MAZ,2165.695,1.0,0 days 00:02:06.029000,19.0,,,9,6,126.029
MAZ,3058.863,9.0,0 days 00:01:57.044000,17.0,3058.923,,9,6,117.044
MAZ,3189.411,10.0,0 days 00:02:10.548000,19.0,,3079.437,9,6,130.548
MAZ,6062.926,34.0,0 days 00:02:05.129000,18.0,6061.767,,9,6,125.129
MAZ,6194.764,35.0,0 days 00:02:11.838000,18.0,,6083.668,9,6,131.838
MAZ,7178.715,44.0,0 days 00:01:54.527000,18.0,7177.531,,9,6,114.527
MAZ,7317.281,45.0,0 days 00:02:18.566000,18.0,,7202.293,9,6,138.566
MAZ,7460.019,46.0,0 days 00:02:22.738000,17.0,7458.843,,9,6,142.738
MAZ,10070.41,51.0,0 days 00:01:48.123000,15.0,,,9,6,108.123
GIO,2162.057,1.0,0 days 00:02:02.391000,15.0,,,99,6,122.391
GIO,2278.054,2.0,0 days 00:01:55.997000,18.0,2276.858,,99,6,115.997
GIO,2404.328,3.0,0 days 00:02:06.274000,19.0,,2297.254,99,6,126.274
GIO,7448.877,47.0,0 days 00:02:20.204000,12.0,7447.7,,99,6,140.204
GIO,10066.365,51.0,0 days 00:01:46.651000,11.0,,,99,6,106.651
VER,2112.805,1.0,0 days 00:01:46.339000,2.0,,,33,7,106.339
VER,3820.3,18.0,0 days 00:01:58.099000,3.0,3791.373,,33,7,118.099
VER,3920.266,19.0,0 days 00:01:39.966000,3.0,,3821.059,33,7,99.966
VER,5210.46,32.0,0 days 00:01:56.764000,4.0,5181.189,,33,7,116.764
VER,5310.918,33.0,0 days 00:01:40.458000,4.0,,5211.35,33,7,100.458
VER,7252.236,53.0,0 days 00:01:37.143000,1.0,,,33,7,97.143
HAM,2111.325,1.0,0 days 00:01:44.859000,1.0,,,44,7,104.859
HAM,3916.816,19.0,0 days 00:01:58.684000,2.0,3887.421,,44,7,118.684
HAM,4018.689,20.0,0 days 00:01:41.873000,3.0,,3917.562,44,7,101.873
HAM,7255.14,53.0,0 days 00:01:39.041000,2.0,,,44,7,99.041
PER,2114.723,1.0,0 days 00:01:48.257000,4.0,,,11,7,108.257
PER,4424.063,24.0,0 days 00:01:58.410000,4.0,4395.208,,11,7,118.41
PER,4525.608,25.0,0 days 00:01:41.545000,4.0,,4424.939,11,7,101.545
PER,7261.047,53.0,0 days 00:01:36.693000,3.0,,,11,7,96.693
BOT,2113.299,1.0,0 days 00:01:46.833000,3.0,,,77,7,106.833
BOT,3724.783,17.0,0 days 00:01:59.129000,4.0,3695.047,,77,7,119.129
BOT,3825.018,18.0,0 days 00:01:40.235000,4.0,,3725.528,77,7,100.235
BOT,7266.854,53.0,0 days 00:01:37.860000,4.0,,,77,7,97.86
NOR,2118.002,1.0,0 days 00:01:51.536000,10.0,,,4,7,111.536
NOR,4454.804,24.0,0 days 00:02:00.360000,13.0,4424.961,,4,7,120.36
NOR,4558.058,25.0,0 days 00:01:43.254000,14.0,,4455.58,4,7,103.254
NOR,7316.268,53.0,0 days 00:01:37.459000,5.0,,,4,7,97.459
RIC,2117.816,1.0,0 days 00:01:51.350000,9.0,,,3,7,111.35
RIC,3650.897,16.0,0 days 00:02:00.026000,16.0,3621.704,,3,7,120.026
RIC,3752.934,17.0,0 days 00:01:42.037000,16.0,,3651.653,3,7,102.037
RIC,7328.093,53.0,0 days 00:01:39.216000,6.0,,,3,7,99.216
GAS,2116.491,1.0,0 days 00:01:50.025000,6.0,,,10,7,110.025
GAS,3752.266,17.0,0 days 00:02:01.423000,15.0,3722.358,,10,7,121.423
GAS,3854.237,18.0,0 days 00:01:41.971000,14.0,,3753.015,10,7,101.971
GAS,7328.832,53.0,0 days 00:01:39.189000,7.0,,,10,7,99.189
ALO,2117.156,1.0,0 days 00:01:50.690000,8.0,,,14,7,110.69
ALO,3860.739,18.0,0 days 00:02:01.622000,15.0,3830.287,,14,7,121.622
ALO,3962.674,19.0,0 days 00:01:41.935000,15.0,,3861.483,14,7,101.935
ALO,7329.931,53.0,0 days 00:01:39.455000,8.0,,,14,7,99.455
VET,2119.313,1.0,0 days 00:01:52.847000,12.0,,,5,7,112.847
VET,5760.397,37.0,0 days 00:01:59.971000,11.0,5730.164,,5,7,119.971
VET,5862.441,38.0,0 days 00:01:42.044000,10.0,,5761.475,5,7,102.044
VET,7331.902,53.0,0 days 00:01:37.647000,9.0,,,5,7,97.647
STR,2121.468,1.0,0 days 00:01:55.002000,16.0,,,18,7,115.002
STR,5468.286,34.0,0 days 00:02:00.727000,13.0,5438.35,,18,7,120.727
STR,5570.536,35.0,0 days 00:01:42.250000,14.0,,5469.374,18,7,102.25
STR,7344.182,53.0,0 days 00:01:39.078000,10.0,,,18,7,99.078
SAI,2115.277,1.0,0 days 00:01:48.811000,5.0,,,55,7,108.811
SAI,3750.423,17.0,0 days 00:02:00.880000,13.0,3720.621,,55,7,120.88
SAI,3853.413,18.0,0 days 00:01:42.990000,13.0,,3751.08,55,7,102.99
SAI,7351.573,53.0,0 days 00:01:40.926000,11.0,,,55,7,100.926
RUS,2121.886,1.0,0 days 00:01:55.420000,17.0,,,63,7,115.42
RUS,3767.269,17.0,0 days 00:02:00.045000,19.0,3737.921,,63,7,120.045
RUS,3869.216,18.0,0 days 00:01:41.947000,18.0,,3768.362,63,7,101.947
